layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,boundary_ratio,boundary_suppression,num_observations
17,1,0.294933767516097,0.30877772376711693,0.15267727622877666,0.7725443533153621,0.583222491576783,0.9548468812307875,0.045153125346817445,0.7223359058877215,0.13765939035600785,0.32396574446301546,0.45295836206155704,0.506921648234129,295679.0822308395,11.763277790738663,0.39497544637665627,0.6050245536233436,80
17,2,0.31465034707161416,0.32010797577982,0.16347531027551884,0.8109435719368493,0.5930333205139582,0.9288247871795141,0.07117520201233205,0.711292965931607,0.09881308630133136,0.28099146593266905,0.41593813736916757,0.501362282782793,1030285.5901326982,13.029066605064235,0.36539986144601716,0.6346001385539828,80
17,3,0.2603935081305857,0.2508534960054215,0.12200819853372,0.5306343475495086,0.5583568534682605,0.8095406493679578,0.19045933898118997,0.5844601064039278,0.06794468231496922,0.19654333168224464,0.30136145748355236,0.43305496163666246,989615.162988541,12.169096124656878,0.32936762916525636,0.6706323708347436,80
18,0,0.33267574124033855,0.37094017116925004,0.1588737965481277,0.6755688791240507,0.6317028136354962,0.8748377755455531,0.1251622236351952,0.6632948178583332,0.0969453869795069,0.2536735171551562,0.37479121624992673,0.4697502817958593,780201.3500578263,12.107900956771179,0.31417269199967046,0.6858273080003296,80
18,1,0.25979549821016373,0.26932746336915364,0.11576992919540152,0.5059880771919173,0.5951393646457566,0.842055012912749,0.15794499187613684,0.5770651883984963,0.0760622320728465,0.19820808983357177,0.2964349694823686,0.43730930872261525,655590021.4765855,12.874769443610186,0.3264994313039499,0.6735005686960501,80
18,2,0.269853834033429,0.28613244185175934,0.11826653965538067,0.42990208481796144,0.6374298699234429,0.8671569103186929,0.13284309932008412,0.5325806775224501,0.05884033503095336,0.1630236935735407,0.25571160054504577,0.41357504241168497,464064.61211630673,11.561203163852824,0.29648416772603853,0.7035158322739614,80
18,3,0.2587005250742121,0.2677387305798923,0.10913376119604992,0.35366588898736706,0.6207338988196345,0.8487631647665281,0.15123683667724677,0.5400125736196991,0.06050510541806681,0.17386818432164966,0.2699935733946572,0.4037695460021496,172760.36360079158,10.767711715811531,0.30779706871960505,0.6922029312803949,80
19,0,0.23338934509643022,0.22829756096918585,0.08219676614511569,0.24796543621731865,0.7238127253588098,0.9363478233083571,0.06365218307196709,0.4241560008491726,0.04988326189979312,0.13478817257740855,0.20450270586363956,0.3419392965734005,18034.575306886803,9.252687331335796,0.23534387167900025,0.7646561283209998,80
19,1,0.304102578993725,0.3356399258964782,0.12056050917833458,0.3516374465479282,0.7112355001495244,0.931854919069591,0.0681450831650777,0.5153233300511514,0.05645117323244796,0.16930287010024117,0.2676382656830932,0.36692680343985556,13802.95743158721,8.782803484323676,0.25007132143370936,0.7499286785662906,80
19,2,0.25236637698377995,0.25227064726526266,0.09581372832456317,0.30729532363594736,0.7357508964338788,0.9291566272597738,0.07084336882739573,0.44462049918060875,0.05538653088004304,0.14125512669524828,0.21492033285745263,0.3700893122702837,66977.90252778844,10.430203530644748,0.21816184110148482,0.7818381588985152,80
19,3,0.2174167740294181,0.22572552344754315,0.07356798572229625,0.22032987285607822,0.7168565222277216,0.8914440647087666,0.10855591765129433,0.3921203532234331,0.04224353895515243,0.11767259813247352,0.1836904706844388,0.3325388666242361,39044.38422453522,9.959331783790237,0.21159463037468354,0.7884053696253164,80
20,0,0.23872130372225805,0.2676271872747187,0.0830294133318493,0.22702161501423768,0.6674212058773218,0.83497418246625,0.16502580560320718,0.4281971172682818,0.05765618715428829,0.14608879130542943,0.21936822925604504,0.3286554716527462,8458.172464321471,8.51229080129573,0.21913981870031254,0.7808601812996875,80
20,1,0.2948458197971906,0.31105398515244664,0.1176958071677838,0.3620313876236514,0.7475579995290432,0.9559409572080486,0.044059046466202456,0.5156737459119081,0.06289623996502253,0.17458912362324316,0.2656416788520609,0.39615087285637857,25453.287621203686,9.618171361051282,0.22420949405646762,0.7757905059435324,80
20,2,0.20208206738710582,0.2001833002069464,0.06645653702779535,0.1656172013511783,0.7231406300738198,0.8895999431825421,0.11040005163124741,0.35723541811567255,0.03202387678429987,0.09879348353994799,0.1598103950795125,0.31572333797812463,17634.816332148148,9.096102092008266,0.20750148983816258,0.7924985101618374,80
20,3,0.18439179389161214,0.18688575544481723,0.05668314275537932,0.15214744214314796,0.681801055605651,0.8216339339250492,0.17836606740896788,0.33144031391681134,0.036271443955967306,0.0995989469418772,0.154545239893716,0.2915491223335266,11319.388087229738,8.709091492278807,0.2039499006805705,0.7960500993194295,80
21,0,0.24409428141790399,0.24146462022730864,0.09080729096338208,0.2763203743865695,0.7293090159252144,0.9248707918583428,0.0751292135462299,0.4393138750301716,0.05158919672585068,0.13524506885151236,0.2099718922549792,0.36301316097378733,45352.815377772204,10.127477889181185,0.22265237858008463,0.7773476214199153,80
21,1,0.22925893497667849,0.25452528824124687,0.07894535915018663,0.22397874733939296,0.7119470400290875,0.9103378563962778,0.08966213536312145,0.4162338832879245,0.047195183576502334,0.1331836624523011,0.20478493236276413,0.33208362609148023,11695.287169993031,8.865423847454085,0.2364966488611162,0.7635033511388838,80
21,2,0.28062596239631754,0.290608863545422,0.1147484332214042,0.33930069456715045,0.6843427456060581,0.9273659471852435,0.07263406037453862,0.524190674791575,0.05516220742028407,0.16547220577252017,0.26184201361466963,0.3940454389899969,35238.82816763508,9.834769700614109,0.2840100941543685,0.7159899058456315,80
21,3,0.22894104425288772,0.2324804089548223,0.08347971514678511,0.24952435422139857,0.7138775126447775,0.8946522932015007,0.10534769722438826,0.4237380789846291,0.04413910682389564,0.12825049611244363,0.20122239158849978,0.35591775067150594,37369.57399916001,9.99158305324209,0.21758853291202912,0.7824114670879709,80
22,0,0.3654149333580935,0.3765476580073174,0.16987821509988532,0.642013836042602,0.7501727079720888,0.9721236672108265,0.02787633732597781,0.6133835040669423,0.07916831760871626,0.2223362131378459,0.3284852228729798,0.4602740168571472,105796.41558606146,11.028632357203248,0.2308471690498771,0.7691528309501229,80
