name,label,bin,x,mean_density
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),57,0.28750000000000003,1.1740678343942688e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),58,0.2925,8.908501805698116e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),59,0.2975,1.0455283180428004e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),60,0.3025,1.656284809671758e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),61,0.3075,1.1286337537187916e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),62,0.3125,9.278729131827796e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),63,0.3175,7.076548896683172e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),64,0.3225,2.3712112156967384e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),65,0.3275,1.6140430424067226e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),66,0.3325,7.963002222563123e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),67,0.3375,7.158920977547366e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),68,0.3425,6.967610780910556e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),69,0.34750000000000003,7.75434435646665e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),70,0.35250000000000004,6.681554753283438e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),71,0.3575,9.35202258135957e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),72,0.3625,8.629947062997547e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),73,0.3675,9.54323546206329e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),74,0.3725,1.0826438223635445e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),75,0.3775,7.877757655348563e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),76,0.3825,9.407440627130978e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),77,0.3875,7.6019940544418726e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),78,0.3925,1.46083943945996e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),79,0.3975,1.9268573851149995e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),80,0.4025,2.2902534348239506e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),81,0.40750000000000003,1.6237540161715254e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),82,0.41250000000000003,4.005572996642773e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),83,0.41750000000000004,4.9406247463983686e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),84,0.4225,1.9538308411678633e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),85,0.4275,1.1583610882683257e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),86,0.4325,9.197897595316005e-06
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),87,0.4375,6.83537970352128e-06
