layer,head,local_current_share,global_current_share,s_current_share,b_log_per_token_ratio,r_per_token_ratio,local_per_token_ratio,global_per_token_ratio,current_token_fraction,num_observations,b_quantile_class,s_threshold_class
1,0,0.9118623944317422,0.9188271317540145,0.9153447630928784,1.5870413441648106,5.815820199936679,5.579663177815879,6.072791384487617,0.718465934130704,82,current_oriented_top20,current_mass_gt75
1,1,0.6723514064783003,0.6770550288805147,0.6747032176794076,-0.2191367610535533,0.814167948370152,0.8049070024635734,0.8235969986857438,0.718465934130704,82,current_oriented_top20,mixed
1,2,0.7359568523924526,0.715737158568894,0.7258470054806733,0.06035178142333143,1.1397519315222757,1.1959710139326933,1.0865983941206119,0.718465934130704,82,current_oriented_top20,mixed
1,3,0.9069383420595308,0.9093449450120693,0.9081416435358001,1.4302467791676612,4.4680001423457485,4.374428141407851,4.568075787730333,0.718465934130704,82,current_oriented_top20,current_mass_gt75
1,4,0.8922179759275622,0.8980214508568368,0.8951197133921995,1.4253431645918366,4.740890150117226,4.567168698078248,4.927616010351879,0.718465934130704,82,current_oriented_top20,current_mass_gt75
1,5,0.70033964223978,0.6947652076075717,0.6975524249236759,-0.09747843631897875,0.9331226462431955,0.9480934063108956,0.9187432040528554,0.718465934130704,82,current_oriented_top20,mixed
1,6,0.5371798062469901,0.537596464338826,0.5373881352929081,-0.8385440996085062,0.43881343129661216,0.4389408072683869,0.4387637536700179,0.718465934130704,82,mixed,mixed
1,7,0.5988161167720469,0.5839035801771211,0.591359848474584,-0.6007413297630234,0.5647853914729997,0.5842126280796237,0.5481954424119577,0.718465934130704,82,mixed,mixed
1,8,0.6534118710494623,0.65411760567165,0.6537647383605562,-0.3311869662482889,0.7770059666508795,0.7695770023799524,0.7854236553354961,0.718465934130704,82,current_oriented_top20,mixed
1,9,0.6744310903113063,0.6737118316132847,0.6740714609622955,-0.22011077839027507,0.8205389945945507,0.8220589084596168,0.8193950762109059,0.718465934130704,82,current_oriented_top20,mixed
