region,bin,x,local_density,global_density
previous,190,-0.04749999999999999,8.430939202357924e-06,7.325641086902588e-06
previous,191,-0.04249999999999998,8.758948050377298e-06,7.814193427725629e-06
previous,192,-0.03750000000000009,7.650902140984e-06,6.801722020839532e-06
previous,193,-0.032500000000000084,7.755799461854306e-06,7.424812496780379e-06
previous,194,-0.02750000000000008,6.966476294047826e-06,6.3295429118933754e-06
previous,195,-0.022500000000000075,6.7193344991276446e-06,6.435766354162315e-06
previous,196,-0.01750000000000007,9.004693806493647e-06,8.488318554167544e-06
previous,197,-0.012500000000000067,9.142023987099687e-06,8.446668998707728e-06
previous,198,-0.007500000000000062,0.0017463828766156031,0.0012363378470897203
previous,199,-0.0025,0.0032697449555505916,0.002810897404352935
current,0,0.0025,3.890323228470337e-05,3.355711438110361e-05
current,1,0.0075,1.2606932326592386e-05,9.456693711209315e-06
current,2,0.0125,1.0834592603482541e-05,9.427453060383489e-06
current,3,0.017499999999999998,8.91375333976287e-06,7.5003105855407e-06
current,4,0.0225,3.927855286120779e-06,3.1057587991990567e-06
current,5,0.0275,5.621367249346451e-06,4.910127365016186e-06
current,6,0.0325,3.5902176222615084e-06,2.8510651337485943e-06
current,7,0.037500000000000006,4.9521920854486985e-06,4.135659020395293e-06
current,8,0.0425,3.397722888312923e-06,2.753200384627722e-06
current,9,0.0475,3.6606115160413204e-06,2.883294412586157e-06
current,10,0.052500000000000005,4.637051268750096e-06,3.839550570707885e-06
current,11,0.0575,3.1971626152705903e-06,2.4308570294632476e-06
current,12,0.0625,5.4560024235500775e-06,4.5222935033372815e-06
current,13,0.0675,3.6957455889984086e-06,3.04556707407108e-06
current,14,0.07250000000000001,3.947360626484067e-06,3.205907602952433e-06
current,15,0.0775,4.387625956345968e-06,3.5703150246325894e-06
current,16,0.0825,3.243808891046827e-06,2.5990594350815275e-06
current,17,0.08750000000000001,6.2066982915397676e-06,5.3047184860820476e-06
current,18,0.0925,3.071255453422203e-06,2.4332716492961257e-06
current,19,0.0975,4.1566641608794124e-06,3.3850207372540577e-06
current,20,0.10250000000000001,6.254261879872984e-06,5.22021653187712e-06
current,21,0.1075,3.930065850333184e-06,3.2463776085304447e-06
current,22,0.1125,7.922201729057837e-06,6.860738834842203e-06
